full_text,created_at
Djokovic's vaccine reluctance may halt career post coronavirus crisis https://t.co/BmUOd4J7x9 via https://t.co/NpIdfTyoAD,2020-04-20 16:30:03
https://t.co/5FyYRTcMOc,2020-04-20 16:35:47
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 16:05:50
RT @TheOxfordMail: Has anybody signed up? https://t.co/gEfsomyPru,2020-04-20 15:51:20
RT @Independent: Novak Djokovic says he is ‘opposed to vaccination’ https://t.co/xSMCQ11WXJ,2020-04-20 15:51:08
"RT @repub13845: Don't pay attention to this.  Check the date ""2017"".  Times have changed.

https://t.co/Wjx49MCgyD",2020-04-20 16:38:40
"RT @RDsouthampton: If you are:

✅ healthy 
✅ aged 18-55 
✅ and based within the Southampton area

you can help us develop a safe vaccine ag…",2020-04-20 16:14:17
Oxford Uni coronavirus vaccine trial could begin this week https://t.co/VpbPLl28iH,2020-04-20 16:27:32
"We're joining the national drive to develop effective #vaccines for #COVID-19.

As part of the @HVM_Catapult we'll support efforts to manufacture and formulate novel mRNA vaccine candidates using our skills in the development of biologic pharmaceuticals: https://t.co/pDK7GgFuQQ https://t.co/Nn0hf2J8Xe",2020-04-20 16:40:25
"COVID-19: UK Sets Up Key Vaccine Taskforce; Funds 21 New Research Projects
https://t.co/pZhWjr6a9x #PinkSheet",2020-04-20 16:01:28
RT @naomi2009: .@UniofOxford says it could have completed trials of a vaccine against Covid-19 by August https://t.co/pOQo1JyMYH via @times…,2020-04-20 16:31:02
"RT @sundersays: HNH survey also confirms broad trust in UK government (64%, +14 since pre-lockdown), despite criticism (46%) it was slow to…",2020-04-20 16:35:48
RT @ArtsPro: #APNews: Survey finds the availability of a vaccine is critical in the decision to return to the theatre and over a quarter sa…,2020-04-20 16:04:01
"RT @OxfordVacGroup: A multi-site project, called ‘What’s the STORY?’,led by Prof Matthew Snape from the Oxford Vaccine Group, has received…",2020-04-20 16:38:40
"RT @RDsouthampton: If you are:

✅ healthy 
✅ aged 18-55 
✅ and based within the Southampton area

you can help us develop a safe vaccine ag…",2020-04-20 16:29:17
"RT @HighWireTalk: ""Developing a vaccine for Covid-19 could be tricky"" RT #Coronavirus vaccine may never be developed, warns expert - but vi…",2020-04-20 16:31:37
"COVID-19 vaccine could be given to UK volunteers 'within the next week or so' @sciencefocus

 https://t.co/cRFx4QR7cI",2020-04-20 15:58:18
#APNews: Survey finds the availability of a vaccine is critical in the decision to return to the theatre and over a quarter say they will attend less often in future https://t.co/aiC6mpJNHH,2020-04-20 15:52:00
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 16:28:09
"RT @21WIRE: Some truth for once? UK Science Advisor says #vaccine efficacy is 'not certainty'. However, as with soldiers - looks like #NHS…",2020-04-20 16:23:32
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 16:18:04
RT @ali_naka: UK has said they will not use any vaccine from any other country. They are developing theirs.#COVIDー19,2020-04-20 16:05:18
RT @Hyperec_HRS: Oxford University to begin human trials of Covid-19 vaccine next week #HRS #Science https://t.co/GdlGSHfES2 https://t.co/F…,2020-04-20 15:59:41
"RT @ActivistPost: They plan to ruin the best tennis player in the world b/c he opposes mandatory vaccines.

'""I am opposed to vaccination a…",2020-04-20 16:11:06
"RT @21WIRE: Some truth for once? UK Science Advisor says #vaccine efficacy is 'not certainty'. However, as with soldiers - looks like #NHS…",2020-04-20 16:13:02
"RT @OxfordVacGroup: A multi-site project, called ‘What’s the STORY?’,led by Prof Matthew Snape from the Oxford Vaccine Group, has received…",2020-04-20 16:25:10
RT @gourangaoo: @AndyD41186453 @DHSCgovuk @CMO_England @PHE_uk @NHSEngland @scotgovhealth @CMOWales @PublicHealthW @healthdpt @publichealth…,2020-04-20 16:37:37
"RT @ukCPI: CPI is joining the national taskforce to identify and develop a #COVID19 vaccine.

Using our extensive expertise we'll play a ke…",2020-04-20 16:37:37
RT @ukcolumn: Should UK public trust Bill Gates in health and vaccine matters and policy?,2020-04-20 16:06:42
"RT @EveningStandard: Vaccine trials set to begin as UK death toll passes 16,000 https://t.co/H3J6SQO1k1",2020-04-20 16:16:32
"RT @21WIRE: Some truth for once? UK Science Advisor says #vaccine efficacy is 'not certainty'. However, as with soldiers - looks like #NHS…",2020-04-20 16:19:41
"RT @RCPath: We’re pleased that College Fellow and Deputy Chief Medical Officer for England, Professor Jonathan Van-Tam, is leading on the n…",2020-04-20 16:34:00
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 16:13:00
"Don’t bank on a coronavirus vaccine, says Patrick Vallance

https://t.co/FIBc4a2xqx",2020-04-20 16:13:02
"RT @OxfordVacGroup: A multi-site project, called ‘What’s the STORY?’,led by Prof Matthew Snape from the Oxford Vaccine Group, has received…",2020-04-20 16:33:49
@Bucktweet_Say @PRodriguez1984 @rooshv Not working so far..... https://t.co/dvzTYkm79r,2020-04-20 16:37:44
"RT @israelradioguy: @RichardBurgon @afneil You ""forgot"" Israel. We locked down far earlier than UK and we've kept our death rate 16 times l…",2020-04-20 16:26:11
RT @ArtsPro: #APNews: Survey finds the availability of a vaccine is critical in the decision to return to the theatre and over a quarter sa…,2020-04-20 16:10:18
@AndyD41186453 @DHSCgovuk @CMO_England @PHE_uk @NHSEngland @scotgovhealth @CMOWales @PublicHealthW @healthdpt @publichealthni Ask why hydroxychloroquine therapy which has been around 50+ years cures Covid 19 is not being pushed out in favour of vaccine? Far cheaper for NHDS but the Gatez foundation won't benefit!,2020-04-20 16:34:54
"RT @21WIRE: Some truth for once? UK Science Advisor says #vaccine efficacy is 'not certainty'. However, as with soldiers - looks like #NHS…",2020-04-20 16:37:40
@twinvolvo_b @10DowningStreet @RishiSunak @PHE_uk It’s worked for China as well! Most other countries seem to be happy to plod along with the route of herd immunity. Just doesn’t seem to be a plan to eliminate the disease from the UK. Just happy for a production line of endemic disease &amp; fingers crossed for a treatment/vaccine.,2020-04-20 16:26:11
"RT @YardleyShooting: If chloroquine+zinc+antibiotic therapy works, the UK media emphasis on vaccination may be misplaced &amp; plays into the h…",2020-04-20 16:05:57
RT @Sleepwalker64: 'There is a difference between a vaccine which has been used for many years in the general population and has been exten…,2020-04-20 16:01:30
RT @Independent: Novak Djokovic says he is ‘opposed to vaccination’ https://t.co/xSMCQ11WXJ,2020-04-20 16:40:28
"RT @21WIRE: Some truth for once? UK Science Advisor says #vaccine efficacy is 'not certainty'. However, as with soldiers - looks like #NHS…",2020-04-20 16:39:08
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 16:38:40
@YazClarke @piersmorgan At this stage nobody in the world knows what best policy is in the long term. If theres no suitable vaccine found then herd immunity would be only option as a prolonged periods of lockdown cause mass poverty and stress related deaths. I think just UK needs to unite to fight it.,2020-04-20 16:00:02
"RT @nigeltwitt: Does the BCG vaccine work against coronavirus? 
#BRACEtrial #coronaBCG #BCG #BCGvaccine #RCT #clinicaltrials #COVID19 #SARS…",2020-04-20 16:20:29
RT @DailyMirror: Vaccine 'coming by end of year with 40 million doses for NHS and vulnerable' https://t.co/4tOoCTP5aD https://t.co/biJs4tvn…,2020-04-20 16:15:17
"RT @IndySport: Novak Djokovic says he is ‘opposed to vaccination’ 

https://t.co/S0JgIIVr3D",2020-04-20 16:35:26
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 16:03:38
RT @TheOxfordMail: Five years of work crammed into 4 months... woah https://t.co/7crxT5HhBd,2020-04-20 15:52:50
@nickmangwana Procedure must be followed and no hotels otherwise they were supposed to remain in the UK until the covid19 ended or vaccine found. The larger population's health can't be compromised because of love for poshy life,2020-04-20 16:08:48
"RT @NoIAmTonyGreen: From the Department of I Had No Idea They Were That Stupid :

https://t.co/9ZrR8hKeVM",2020-04-20 16:17:46
RT @GatwickFirst: Until a proven vaccine has been developed its vital for the safety of passengers and the general public around the globe…,2020-04-20 15:51:47
"#COVIDー19 #BillGates and the UK #VaccineAgenda  Network Scandal 
£477 per vaccine 😲😲😲

https://t.co/RU3LIC2OKb via @YouTube",2020-04-20 16:03:46
"@CindyBlack3 @LizJarvisUK @Eurosport_UK Is this an inaccurate quote? Thanks

""Personally I am opposed to vaccination and I wouldn't want to be forced by someone to take a vaccine in order to be able to travel,"" Djokovic said in a live Facebook chat with several fellow Serbian athletes.",2020-04-20 15:55:14
"Chancellor denies it was wrong for Atletico Madrid match to go ahead
https://t.co/MxOmvO0dCt",2020-04-20 16:38:08
"RT @wellcometrust: Treatments are essential for easing the pressure #COVID19 is placing on healthcare systems. 

Those benefits could be se…",2020-04-20 16:29:33
"#coronavirusuk
Even the WHO are now saying it.
Fact is 73% deaths from Covid19 in UK are people with metabolic syndrome - linked to obesity.
While we wait for a vaccine people need to be told to STAY OFF THE SUGAR.
Lose weight, save the NHS.",2020-04-20 16:41:15
"RT @BintuMansaray9: An amazing opportunity to be part of writing the UKCDR safeguarding principles. Now more than ever, safeguarding in res…",2020-04-20 16:13:11
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 16:15:07
"RT @gayu_20: @HardeepSPuri Sir, 
Please try to understand the situation. Countries like France, UK, Italy and even USA are still allowing c…",2020-04-20 16:04:01
RT @PaprikaLady: @Barbarajdurkin @glinch72 @erskinedaniel @B_Bolshevik100 @TJ_TomJ @chris__soda @CymaticWave @DawnTJ90 @HenrikWallin3 @MATT…,2020-04-20 16:13:58
"Football matches and major sporting events may be postponed until Covid-19 vaccine is found, says Nicola Sturgeon https://t.co/4EpvNPUnPC #coronavirus #covid19",2020-04-20 16:00:01
"RT @standardsport: Football could be played behind closed doors 'until coronavirus vaccine is ready', says Nicola Sturgeon https://t.co/Qiq…",2020-04-20 15:59:07
UK’s Chief Scientific Adviser Says Coronavirus Vaccine a ‘Long Shot’ https://t.co/3jtUAbJEmA https://t.co/rme1djBM9K,2020-04-20 16:00:36
"RT @PA: Safety steps are not being missed out during the rapid development of a coronavirus vaccine, the scientist leading the effort has s…",2020-04-20 16:24:10
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 15:52:50
"RT @21WIRE: Some truth for once? UK Science Advisor says #vaccine efficacy is 'not certainty'. However, as with soldiers - looks like #NHS…",2020-04-20 16:11:12
"RT @MetroUK: Those over 70 faced a ‘red light’ for longer, however, potentially having to wait for a vaccine to be available before they ca…",2020-04-20 16:18:41
"Hi @DFID_UK — no child should suffer from preventable disease. I’m proud #UKAid has protected 76 million children’s lives through @gavi, the Vaccine Alliance — now will you lead the world and support 25% of #Gavi's work to 2025 to #DefeatDiseaseTogether?",2020-04-20 16:32:59
RT @workforcesoton: Volunteers needed for Southampton-based COVID-19 vaccine trials https://t.co/QHNmrXeiyE,2020-04-20 16:21:17
"RT @oliverr98256096: In fear, and begging for the vaccine. The cure is hydroxychloroquine and azithromycin and zinc, BORIS JOHNSON KNOWS TH…",2020-04-20 16:37:14
"""We don't have a vaccine for HIV/AIDS, but we have spectacularly effective treatment. People who invariably would have died years ago right now are leading essentially normal lives,"" - Dr. Anthony Fauci 

https://t.co/d2lj7b22Ou",2020-04-20 15:50:14
Novak Djokovic says he is ‘opposed to vaccination’ https://t.co/G74iUvq1yg,2020-04-20 16:29:12
RT @IJNSJournal: Volunteers needed for Southampton-based COVID-19 vaccine trials https://t.co/zZyGZyQLJN,2020-04-20 16:09:24
"RT @LivEchonews: Government asked about Atletico Madrid match in Liverpool
https://t.co/MxOmvO0dCt",2020-04-20 16:33:42
